,$type,pickerTitle,published,name,title,description,image,imageCaption,imageCopyright,museumId,museumName,metaDescription,allowPublish,isVisibleOnWebsite,lastModifiedOn,createdOn,getColor,translationSetId,language,id,created,modified,hasDynamicValueTags
238,"Museumvereniging.Persistent.Domain.Items.Showpiece, Museumvereniging.Persistent.Domain",Het Hof van Nederland - Vrijheid geweten,2020-07-27T15:30:38.998+00:00,Vrijheid geweten,Vrijheid van geweten,"De Republiek der Zeven Verenigde Nederlanden staat bekend als een tolerant land. Vanaf de stichting in 1588 waren hier meer vrijheden dan elders in Europa. 

### Eigen geloof belijden
Een belangrijke verworvenheid van de opstand tegen Filips II was *vrijheid van geweten*. Iedereen mocht achter zijn voordeur zijn eigen geloof belijden. Op straat was alleen het gereformeerde geloof toegestaan. Niemand werd vanwege zijn geloof ter dood veroordeeld, hoewel de katholieken wel tweederangsburgers waren en gereformeerden het alleenrecht hadden op een politieke carrière. 

### Gereformeerden
De gereformeerden raakten tijdens het Twaalfjarig Bestand (1609-1621) ernstig verdeeld. Remonstranten waren vrijzinniger dan contraremonstranten. Het conflict eindigde met de Synode van Dordrecht (1618-1619). De meer vrijzinnige remonstranten werden verbannen en contra-remonstranten kregen het monopolie over het publieke geloofsleven. De vrijheid van geweten bleef, maar de remonstranten werden ernstig in hun vrijheden beperkt.","{'$type': 'Q.Cms.Core.Domain.Atoms.Image, Q.Cms.Core.Domain', 'id': 'b73b6e88-cdc2-4e47-805b-228632cce2ee', 'variantId': None}",De Nationale Synode in Dordrecht,,8f409b3d-5a88-4712-afdc-08d7f60b9c3e,Het Hof van Nederland,De Republiek der Zeven Verenigde Nederlanden - 1588 - was een tolerant land. Ontdek het verhaal achter 'vrijheid van geweten' in het Hof van Nederland.,True,True,28-07-2020 12:00,27-07-2020 15:30,"{'$type': 'Museumvereniging.Persistent.Domain.Models.Color, Museumvereniging.Persistent.Domain', 'backgroundColor': '#1500FF', 'textColor': '#FFFFFF'}",deb860b4-ab31-4e21-863c-b2fce02be2cf,nl,bd7b7bad-53c6-46c8-f770-08d82e383256,2020-07-27T15:30:43.3792027+00:00,2020-07-28 12:00:13.879414100+00:00,False
239,"Museumvereniging.Persistent.Domain.Items.Showpiece, Museumvereniging.Persistent.Domain",Het Hof van Nederland - Verborgen revolutie,2020-07-27T15:38:20.231+00:00,Verborgen revolutie,Verborgen revolutie verfilmd,"In 1572 riep Willem van Oranje de Hollandse steden bijeen om te praten over de toekomst. Hij vroeg geld en steun voor zijn opstand tegen de Spaanse koning Filips II, wettelijk landsheer van de Nederlanden. Deze bijeenkomst, bekend als de Eerste Vrije Statenvergadering, vond plaats in Dordrecht. 

### Verborgen revolutie
Daar waar nu museum Het Hof van Nederland is, kwamen afgevaardigden van 12 steden en de adel bijeen in een 'verborgen revolutie'. Ze besloten in het geheim Oranje opnieuw te erkennen als stadhouder en hem geld en steun toe te zeggen. Er stond veel op het spel. Kiezen voor Oranje en tegen de koning was een rebelse daad die slecht kon aflopen. 

### Op de eerste rij
In 2015 is de vergadering verfilmd door regisseur Theu Boermans, met bekende acteurs zoals Victor Löw en Cees Geel, te zien in Het Hof van Nederland. Je zit op de eerste rij bij de Statenvergadering!","{'$type': 'Q.Cms.Core.Domain.Atoms.Image, Q.Cms.Core.Domain', 'id': '656c9f47-4cde-4238-9114-ed937f8f1768', 'variantId': None}",De Eerste Vrije Statenvergadering verfilmd,,8f409b3d-5a88-4712-afdc-08d7f60b9c3e,Het Hof van Nederland,"In het Hof van Nederland zie je de verfilming van de Eerste Vrije Statenvergadering, waar men koos voor Willem van Oranje en tegen de Spaanse koning.",True,True,28-07-2020 12:04,27-07-2020 15:38,"{'$type': 'Museumvereniging.Persistent.Domain.Models.Color, Museumvereniging.Persistent.Domain', 'backgroundColor': '#1500FF', 'textColor': '#FFFFFF'}",19b83111-07ef-4ca5-9746-0146f740722b,nl,34641245-87fe-4cb6-f771-08d82e383256,2020-07-27T15:38:40.926815+00:00,2020-07-28 12:04:20.806899900+00:00,False
240,"Museumvereniging.Persistent.Domain.Items.Showpiece, Museumvereniging.Persistent.Domain",Humanity House - Gevlucht,2020-07-27T15:49:50.194+00:00,Gevlucht,Gevlucht: goepsfoto,"Na de ervaringsreis in het Humanity House ontmoet je virtueel)acht mensen die vertellen over hun vlucht uit oorlog of conflict. Luister en kijk naar de verhalen van Yvonne, Bruce, Shaza, Aiham, Ram, Akhrat, Desbele en Lidija. ","{'$type': 'Q.Cms.Core.Domain.Atoms.Image, Q.Cms.Core.Domain', 'id': '2a8685da-0cb7-4eb4-bbe3-ec40f87f911c', 'variantId': None}",Acht mensen die gevlucht zijn in beeld,,6ad630bc-2cc9-45b6-aff4-08d7f60b9c3e,Humanity House,In het Humanity House hoor je de verhalen van acht mensen die gevlucht zijn uit oorlog of conflict.,True,True,28-07-2020 12:06,27-07-2020 15:49,"{'$type': 'Museumvereniging.Persistent.Domain.Models.Color, Museumvereniging.Persistent.Domain', 'backgroundColor': '#FE4D00', 'textColor': '#FFFFFF'}",40b9bd3f-2080-4d8a-8f30-fe45b2fcc0d6,nl,557d170d-cc61-48cb-f772-08d82e383256,2020-07-27T15:49:56.7605041+00:00,2020-07-28 12:06:29.275365500+00:00,False
241,"Museumvereniging.Persistent.Domain.Items.Showpiece, Museumvereniging.Persistent.Domain",Humanity House - Ram Kark,2020-07-27T15:56:03.21+00:00,Ram Kark,Portret: Ram Kark,"Ram groeit op als hindoe in Bhutan, een klein koninkrijk in de Himalaya. Met zijn ouders en zeven broers en zussen leidt hij een rustig leven op het platteland, tot de koning besluit dat boeddhistische en hindoeïstische Bhutanen geen gelijkwaardige burgers meer zijn. Van de ene op de andere dag komen er discriminerende wetten.

### Verzet
Terwijl Ram de lerarenopleiding volgt, begint het verzet tegen de nieuwe regels van de koning. Hij doet eraan mee en is betrokken bij een pamflet over de onderdrukking van hindoes. Ram moet vluchten zonder afscheid te nemen. Eerst naar India, waar weinig hulp is, dan naar Nepal.

### Vluchtelingenkamp
In Nepal zet Ram samen met anderen een vluchtelingenkamp op. Wat begint in een koeienstal, groeit uit tot een kamp met 100.000 vluchtelingen. Uiteindelijk neemt de VN-organisatie voor vluchtelingen, de UNHCR, de organisatie over.

### Strijden voor rechten
Ram krijgt via de UNHCR een beurs om te studeren in India. Daarna verhuist hij terug naar het kamp in Nepal en strijdt ruim 10 jaar voor de rechten van de Bhutaanse vluchtelingen, die niet verbeteren. In 2003 gaat Ram naar Nederland, waar hij zich blijft inzetten voor het Bhutaanse vluchtelingenprobleem.
","{'$type': 'Q.Cms.Core.Domain.Atoms.Image, Q.Cms.Core.Domain', 'id': '79b53265-38aa-4376-aba7-47a157f95e3f', 'variantId': None}",Portretfoto van Ram Kark,,6ad630bc-2cc9-45b6-aff4-08d7f60b9c3e,Humanity House,Ontdek het verhaal van Ram Kark in het Humanity House. Hij is zelf uit Bhutan gevlucht en vecht nu voor vrijheid van anderen.,True,True,28-07-2020 12:11,27-07-2020 15:56,"{'$type': 'Museumvereniging.Persistent.Domain.Models.Color, Museumvereniging.Persistent.Domain', 'backgroundColor': '#FE4D00', 'textColor': '#FFFFFF'}",f1225d07-3522-4284-8de6-2d068e42383d,nl,ba0d467a-29ad-4714-f773-08d82e383256,2020-07-27T15:56:13.0279234+00:00,2020-07-28 12:11:57.004210400+00:00,False
242,"Museumvereniging.Persistent.Domain.Items.Showpiece, Museumvereniging.Persistent.Domain",Humanity House - Lidija Zelovic,2020-07-27T16:02:21.645+00:00,Lidija Zelovic,Portret: Lidija Zelovic,"Lidija groeit op in Sarajevo, toen nog in Joegoslavië, waar in 1992 een burgeroorlog uitbreekt. In 1993 vlucht ze naar Nederland. Ze is 23 als ze haar vader haar op het laatste vliegtuig uit Sarajevo zet. Voor even, denkt ze, om bij te komen van alle spanningen van de oorlog. Pas als de maanden voorbijgaan, beseft Lidija dat ze haar thuis voor altijd verlaten heeft.

### Socialistische staat
Joegoslavië was een socialistische staat op de Balkan met de deelrepublieken Slovenië, Kroatië, Bosnië en Herzegovina, Servië, Montenegro en Macedonië. Met de afscheidiig van Slovenië in 1991 begint de oorlog, die overslaat naar Kroatië en Bosnië en pas in 1999 in Kosovo eindigt.

### Sarajevo
Ook Lidija’s woonplaats Sarajevo lijdt ernstig tijdens de oorlog. Bosnische Serviërs beschieten en bombarderen de stad  ruim 4 jaar vanuit de omliggende bergen. Zij  vermoorden ruim 140.000 mensen en verdrijven bijna 4 miljoen mensen uit hun huis verdreven. De systematische moord op meer dan 8000 moslimjongens en -mannen in Srebrenica is een van de gruwelijke dieptepunten.

### Filmmaker
Hier in Nederland werkt ze als filmmaker. In haar films probeert Lidija erachter te komen wat oorlog met mensen doet en of verzoening mogelijk is.","{'$type': 'Q.Cms.Core.Domain.Atoms.Image, Q.Cms.Core.Domain', 'id': '6fc66d80-596e-4d8f-b75d-b2f60e83721a', 'variantId': None}",Portretfoto van Lidija Zelovic,,6ad630bc-2cc9-45b6-aff4-08d7f60b9c3e,Humanity House,"Ontdek het verhaal van Lidija Zelovic, gevlucht uit Bosnië. Ze probeert er nu als filmmaker achter te komen wat oorlog met mensen doet. ",True,True,28-07-2020 12:17,27-07-2020 16:02,"{'$type': 'Museumvereniging.Persistent.Domain.Models.Color, Museumvereniging.Persistent.Domain', 'backgroundColor': '#FE4D00', 'textColor': '#FFFFFF'}",c517695d-5396-415e-aaca-91718ef325fe,nl,50247aed-4e98-4a6c-f774-08d82e383256,2020-07-27T16:02:24.173456+00:00,2020-07-28 12:17:30.722858400+00:00,False
243,"Museumvereniging.Persistent.Domain.Items.Showpiece, Museumvereniging.Persistent.Domain",Nationaal Onderduikmuseum - Huis met een verhaal,2020-07-27T16:11:07.364+00:00,Huis met een verhaal,Een huis met een verhaal,"Markt 12 is een huis in Aalten met een bijzondere geschiedenis. Hier kun je interactief *de oorlog onder één dak'* ervaren. Hier woonden tijdens de Tweede Wereldoorlog een gezin met twee kindertjes, de Duitse Ortskommandant én onderduikers. Bij bombardementen kwamen ook de buren naar de schuilkelder. Grensdorp Aalten kende als 'onderduikdorp' relatief gezien de meeste onderduikers van Nederland. 

### Ervaar het zelf
In het museum beleef je het dagelijks leven van de bewoners mee, ook de keuzes die ze moesten maken. Probeer maar eens stroom op te wekken en voel hoe benauwd het in de onderduikruimte was. Zoek de ingang van de illegale drukkerij en bekijk de persoonsbewijzen. Leef in de opkamer mee met de evacués uit Scheveningen, die vanwege de *Atlantikwall* hun woonplaats moesten verlaten.","{'$type': 'Q.Cms.Core.Domain.Atoms.Image, Q.Cms.Core.Domain', 'id': '68ed301b-be2d-4cc6-998e-2b4540332e35', 'variantId': None}",Een van de onderduikruimten,,32fa5fba-1a39-4098-b0a1-08d7f60b9c3e,Nationaal Onderduikmuseum,Ervaar zelf in het Nationaal Onderduikmuseum hoe het was om onder te duiken tijdens de Tweede Wereldoorlog.,True,True,28-07-2020 12:21,27-07-2020 16:11,"{'$type': 'Museumvereniging.Persistent.Domain.Models.Color, Museumvereniging.Persistent.Domain', 'backgroundColor': '#C9F30C', 'textColor': '#241F1C'}",ecafaf2c-5577-45ad-856e-825fd099e7ee,nl,228deb2b-e260-4d59-f775-08d82e383256,2020-07-27T16:11:56.9374815+00:00,2020-07-28 12:21:17.227680+00:00,False
244,"Museumvereniging.Persistent.Domain.Items.Showpiece, Museumvereniging.Persistent.Domain",Nationaal Onderduikmuseum - Scheveningse kap,2020-07-27T16:17:37.827+00:00,Scheveningse kap,Scheveningse kap als dekmantel,"De kerken in Aalten zitten zondags vol. Duitse SS-ers omsingelen zondag 30 januari 1944 de gereformeerde Westerkerk. Binnen proberen enkele onderduikers tevergeefs langs het orgel te ontsnappen. Kerkgangers krijgen twee gulden boete als ze geen persoonsbewijs kunnen tonen. De SS-ers houden jonge mannen van 19 t/m 23 jaar  vast. Gerrit Hoopman -  19 jaar krijgt van een Scheveningse evacué, mevrouw Visser-Taal, haar overrok, schouderdoek en hoofdijzer, een Scheveningse kap. Hij ontsnapt in klederdracht op een herenfiets. 

### Vastgehouden
In twee kerken houden de SS-ers 48 mannen aan. Die moeten naar Arnhem voor een verhoor en daarna naar kamp Amersfoort of het Oranjehotel - een gevangenis - in Scheveningen. Een aantal onderduikers overleeft de oorlog niet. ","{'$type': 'Q.Cms.Core.Domain.Atoms.Image, Q.Cms.Core.Domain', 'id': '4da8bc9e-48bb-4493-a9b7-eb211a37cf7a', 'variantId': None}",Hoofdijzer waarmee Gerrit Hoopman is ontsnapt,,32fa5fba-1a39-4098-b0a1-08d7f60b9c3e,Nationaal Onderduikmuseum,In het Nationaal Onderduikmuseum zie je de Scheveningse kap waarmee de 19-jarige Gerrit Hoopman in 1944 kon ontsnappen aan SS-ers.,True,True,28-07-2020 12:26,27-07-2020 16:17,"{'$type': 'Museumvereniging.Persistent.Domain.Models.Color, Museumvereniging.Persistent.Domain', 'backgroundColor': '#C9F30C', 'textColor': '#241F1C'}",5bd47780-285a-4558-92fb-5e4c29d627dc,nl,d70d985a-5615-49b9-f776-08d82e383256,2020-07-27T16:17:56.1573258+00:00,2020-07-28 12:26:29.894717400+00:00,False
245,"Museumvereniging.Persistent.Domain.Items.Showpiece, Museumvereniging.Persistent.Domain",Nationaal Onderduikmuseum - Het houten speelgoedvliegtuigje,2020-07-27T16:25:31.712+00:00,Het houten speelgoedvliegtuigje,Het houten speelgoedvliegtuigje van Joop Levy ,"Dit vliegtuigje is gemaakt in onderduik voor de 8e verjaardag van Joop Levy door zijn neven en de Russische piloot Alex Sidorov. 

### Niemand om mee te spelen
Joop Levy was 7 toen hij met zijn ouders moest onderduiken in Aalten. Ze mochten niet naar buiten. Hij kon met niemand spelen. Op zijn 8e verjaardag in 1944 bracht een verzetskoerier een houten speelgoedvliegtuigje. In 1946 liep Joop als piloot mee in de bevrijdingsoptocht in Varsseveld, mét zijn houten vliegtuig! [Hij vindt zichzelf een geluksvogel][1].

","{'$type': 'Q.Cms.Core.Domain.Atoms.Image, Q.Cms.Core.Domain', 'id': '88688206-7fbf-4b6f-9737-1a89d7d86cab', 'variantId': None}",Het houten vliegtuig,,32fa5fba-1a39-4098-b0a1-08d7f60b9c3e,Nationaal Onderduikmuseum,"In het Nationaal Onderduikmuseum vind je het houten speelgoedvliegtuigje van Joop Levy, dat hij kreeg tijdens het onderduiken.",True,True,30-07-2020 12:08,27-07-2020 16:25,"{'$type': 'Museumvereniging.Persistent.Domain.Models.Color, Museumvereniging.Persistent.Domain', 'backgroundColor': '#C9F30C', 'textColor': '#241F1C'}",ee6c94a9-72e4-490a-ac7f-1128d76d3146,nl,8b2f14e8-df4f-4921-f777-08d82e383256,2020-07-27T16:25:34.9007827+00:00,2020-07-30 12:08:58.020941700+00:00,False
246,"Museumvereniging.Persistent.Domain.Items.Showpiece, Museumvereniging.Persistent.Domain",Belasting & Douane Museum - Prinsjesdagkoffer,2020-07-27T17:07:57.409+00:00,Prinsjesdagkoffer,Originele Prinsjesdagkoffer,"Dit eerste, originele Prinsjesdagkoffertje staat symbool voor de Nederlandse overheidsfinanciën en haar geschiedenis. Met het huishoudboekje van Nederland en een antwoord aan belastingbetalers: waarom betalen we belasting en waar blijft dat geld?

### Eenvoudig koffertje
Aangeschaft door toenmalig minister Lieftinck van Financiën om in 1946 de eerste naoorlogse rijksbegroting en Miljoenennota in stijl aan te bieden aan de Staten-Generaal. Geïnspireerd door de koffertjestraditie in Engeland vroeg hij een ambtenaar een eenvoudig koffertje te kopen. Het werd dit bruine koffertje, voor een paar gulden aangeschaft bij een leerhandel in Den Haag. In eerste instantie was *Derde dinsdag in september* er in gouden letters opgeplakt. Later werd dat goudverf, omdat de plakletters loslieten.

### Traditie
Een traditie was geboren. Sindsdien is deze koffer door verscheidene ministers van Financië jaarlijks op de derde dinsdag in september meegenomen naar de Tweede Kamer. Lieftinck's exemplaar is in 1964 vervangen door de huidige Prinsjesdagkoffer. ","{'$type': 'Q.Cms.Core.Domain.Atoms.Image, Q.Cms.Core.Domain', 'id': '48fe5664-f7b9-4733-abad-434a707fe8be', 'variantId': None}",Het eerste Prinsjesdag koffertje,,bfb74b91-9e53-4486-af98-08d7f60b9c3e,Belasting & Douane Museum,De eerste originele Prinsjesdagkoffer uit 1946 is in het Belasting- en Douane Museum als symbool voor de Nederlandse overheidsfinanciën.,True,True,28-07-2020 13:40,27-07-2020 17:07,"{'$type': 'Museumvereniging.Persistent.Domain.Models.Color, Museumvereniging.Persistent.Domain', 'backgroundColor': '#F30CA6', 'textColor': '#FFFFFF'}",07d4d8de-1de1-4edb-a86b-ffa008ac49e4,nl,92461d6a-3d73-4a7c-f778-08d82e383256,2020-07-27T17:07:59.3952736+00:00,2020-07-28 13:40:36.484390100+00:00,False
247,"Museumvereniging.Persistent.Domain.Items.Showpiece, Museumvereniging.Persistent.Domain",Belasting & Douane Museum - Spaarblik,2020-07-27T17:11:12.965+00:00,Spaarblik,Spaarblik uit de jaren 1950,"Dit groengelakte metalen geldkistje is verdeeld in zeven vakken met een eigen gleuf voor kolen, gas-licht, huishoudartikelen, kleding, vakantie, belasting en diversen. Deze *spaarpot* komt uit de jaren 50, toen veel mensen hun loon nog contant kregen uitbetaald. Om meer controle te hebben over de vaste uitgaven konden ze die alvast apart houden in zo'n handige geldkist.","{'$type': 'Q.Cms.Core.Domain.Atoms.Image, Q.Cms.Core.Domain', 'id': '6cb02157-ac97-4130-8491-e2ebd7415d9d', 'variantId': None}",Groengelakt metalen geldkistje,,bfb74b91-9e53-4486-af98-08d7f60b9c3e,Belasting & Douane Museum,In het Belasting- en Douane Museum vind je een geldkist uit de jaren 50 om meer controle te krijgen over de vaste uitgaven.,True,True,28-07-2020 13:43,27-07-2020 17:11,"{'$type': 'Museumvereniging.Persistent.Domain.Models.Color, Museumvereniging.Persistent.Domain', 'backgroundColor': '#F30CA6', 'textColor': '#FFFFFF'}",039d67ed-cebe-43c9-8f94-28a838b83864,nl,351a38b6-c562-4357-f779-08d82e383256,2020-07-27T17:11:19.8132313+00:00,2020-07-28 13:43:12.321902400+00:00,False
248,"Museumvereniging.Persistent.Domain.Items.Showpiece, Museumvereniging.Persistent.Domain",Belasting & Douane Museum - Muntgewichtdoos,2020-07-27T17:18:23.089+00:00,Muntgewichtdoos,Muntgewichtdoos uit 1644,"De Nederlandse instrumentmaker Hendrik Linderman maakte in 1644 dit houten rechthoekige muntgewichtdoosje. Met een laadje met 18 vakjes met 12 messing gewichtjes. In het doosje 13 vakjes met 13 messing gewichtjes. Een *balansje* met 2 messing schaaltjes.

### Handel
In de 17e eeuw gebruikte men dit op plekken met veel (geld)handel was. De mensen die geld ontvingen waren eigenlijk verplicht zo’n muntgewicht-zakdoosje bij zich te hebben, om de gouden en zilveren munten die ze kregen ter plekke na te wegen. Bevatte dat gouden tientje écht wel voor tien gulden gewicht aan goud? Dit muntgewichtdoosje heeft vierkante gewichtjes die corresponderen met munten die toen in omloop waren.
","{'$type': 'Q.Cms.Core.Domain.Atoms.Image, Q.Cms.Core.Domain', 'id': '449ed1d8-b211-463f-b172-d3fa9331be4f', 'variantId': None}",Houten rechthoekige muntgewichtdoosje,,bfb74b91-9e53-4486-af98-08d7f60b9c3e,Belasting & Douane Museum,"In het Belasting-en Douane Museum vind je een muntgewichtdoosje uit 1644, gebruikt om munten na te wegen.",True,True,28-07-2020 13:46,27-07-2020 17:18,"{'$type': 'Museumvereniging.Persistent.Domain.Models.Color, Museumvereniging.Persistent.Domain', 'backgroundColor': '#F30CA6', 'textColor': '#FFFFFF'}",f87e2345-1643-4562-b611-674a3d1a44a9,nl,2aeed450-16c4-4754-f77a-08d82e383256,2020-07-27T17:18:30.8322242+00:00,2020-07-28 13:46:01.290317900+00:00,False
249,"Museumvereniging.Persistent.Domain.Items.Showpiece, Museumvereniging.Persistent.Domain",Diamant Museum Amsterdam - Gorillaschedel,2020-07-27T17:29:15.216+00:00,Gorillaschedel,Gorillaschedel vol diamanten,"De *Diamond Ape Skull* is één van de topstukken van het Diamantmuseum Amsterdam, geïnspireerd door de diamanten schedel *For the Love of God* van Damien Hirst. Royal Coster Diamonds maakte hier haar eigen variatie op door een gorillaschedel te bezetten met talloze kleine briljantgeslepen diamanten.

### 17.000 diamanten
Op deze apenschedel zitten met meer dan 17.000 stuk ruim twee keer zoveel diamanten. Je kunt het bewonderen in de *glamour room* van het museum. ","{'$type': 'Q.Cms.Core.Domain.Atoms.Image, Q.Cms.Core.Domain', 'id': '8fb877b3-1e08-4ac0-84da-d5c843f0df89', 'variantId': None}",Diamond Ape Skull,,a041c473-a1a4-437f-b0f8-08d7f60b9c3e,Diamant Museum Amsterdam,"Een gorillaschedel met ruim 17.000 diamanten in het Diamant Museum in Amsterdam, gebaseerd op 'For the Love of God' van Damien Hirst.",True,True,28-07-2020 13:49,27-07-2020 17:29,"{'$type': 'Museumvereniging.Persistent.Domain.Models.Color, Museumvereniging.Persistent.Domain', 'backgroundColor': '#AFF1D4', 'textColor': '#241F1C'}",77caa86d-5438-4e23-ad4b-ac266c10adf3,nl,6a5badd7-eee7-4cbc-f77b-08d82e383256,2020-07-27T17:29:17.6579239+00:00,2020-07-28 13:49:16.052831700+00:00,False
250,"Museumvereniging.Persistent.Domain.Items.Showpiece, Museumvereniging.Persistent.Domain",Rijksmuseum van Oudheden - Vroege munt,2020-07-27T17:38:44.114+00:00,Vroege munt,Vroege munt met leeuwenkop,"Bij wijze van betaling werd in de oudheid lange tijd ruilhandel gedreven. De uitvinding van muntgeld markeert een belangrijke verandering in de geldgeschiedenis. De allereerste munten zijn geslagen in het Koninkrijk Lydië in het westen van het huidige Turkije. 

### Rivier en mijnen
De Lydiërs hadden hun rijkdom onder meer te danken aan de lokale rivier de Pactolus en aan de mijnen waaruit ze het edelmetaal elektrum haalden. Dit metaal is een in de natuur voorkomend mengsel van goud en zilver. Daarvan werden ook de eerste munten geslagen, zoals het exemplaar dat je hier ziet. Deze munt is geslagen tussen 610-546 v. Chr. 

### Leeuwenkop
Net zoals bij andere vroege munten is op deze munt slechts op een kant een voorstelling te zien, in dit geval een leeuwenkop. Op de keerzijde staat een afdruk van het keerzijdestempel. Deze was bedoeld om te voorkomen dat het klompje metaal weg zou schieten tijdens het slaan van de munt. Ongeveer een eeuw later volgden de Griekse stadstaten het voorbeeld van de Lydiërs en namen het slaan van munten over. 

*De munt is te zien in het Rijksmuseum van Oudheden in Leiden. Het is een bruikleen van De Nederlandsche Bank en maakt onderdeel uit van de Nationale Numismatische Collectie.*                                                                                                                                            ","{'$type': 'Q.Cms.Core.Domain.Atoms.Image, Q.Cms.Core.Domain', 'id': 'ee3a0be5-3dfa-4e43-bae9-a098b3041c0c', 'variantId': None}",De voorzijde van de derde stater uit Lydië,,d0436343-8493-4ad8-b0d2-08d7f60b9c3e,Rijksmuseum van Oudheden,In het Rijksmuseum van oudheden zie je een vroege munt uit Lydië. De munt heeft een leeuwenkop op de voorzijde. ,True,True,27-07-2020 17:39,27-07-2020 17:38,"{'$type': 'Museumvereniging.Persistent.Domain.Models.Color, Museumvereniging.Persistent.Domain', 'backgroundColor': '#CDC456', 'textColor': '#241F1C'}",17c37d84-507b-4f2a-884d-76007101974f,nl,402f6164-db5d-4e1a-f77c-08d82e383256,2020-07-27T17:38:46.614206+00:00,2020-07-27 17:39:28.783181700+00:00,False
251,"Museumvereniging.Persistent.Domain.Items.Showpiece, Museumvereniging.Persistent.Domain",Rijksmuseum van Oudheden - Gouden munt,2020-07-27T18:36:27.473+00:00,Gouden munt,Gouden munt van Trajanus ,"Deze gouden munt uit het Romeinse Rijk, geslagen onder keizer Trajanus -  98 tot 117 na Christus - heet een *aureus*. Hij is gevonden in wat nu Woerden is, dat vroeger langs de Romeinse Rijksgrens lag.

### Propaganda
Op de voorkant staat het portret van de keizer, aan de rand een inscriptie met zijn naam en eretitels. Op de keerzijde van de munt deelt Trajanus iets uit aan twee veel kleiner afgebeelde figuren. De munt is gewijd aan een voedsel-of gelduitdeling door de keizer aan arme mensen. Een dergelijke voorstelling op de achterzijde van munten diende als een vroege vorm van propaganda. Op deze manier kon de keizer letterlijk en figuurlijk een goede kant van zichzelf laten zien.  ","{'$type': 'Q.Cms.Core.Domain.Atoms.Image, Q.Cms.Core.Domain', 'id': 'd5ee4de7-571b-4a0c-94c8-121007863b7c', 'variantId': None}",Aureus uit Woerden,,d0436343-8493-4ad8-b0d2-08d7f60b9c3e,Rijksmuseum van Oudheden,D Gouden munt van Trajanus in het Rijksmuseum van Oudheden in Leiden diende als propaganda voor de keizer.,True,True,28-07-2020 13:51,27-07-2020 18:36,"{'$type': 'Museumvereniging.Persistent.Domain.Models.Color, Museumvereniging.Persistent.Domain', 'backgroundColor': '#CDC456', 'textColor': '#241F1C'}",02566840-bef7-4f95-a69d-cc8537725c90,nl,e18a350b-6b2c-49a9-f77d-08d82e383256,2020-07-27T18:36:29.7982652+00:00,2020-07-28 13:51:54.586127100+00:00,False
252,"Museumvereniging.Persistent.Domain.Items.Showpiece, Museumvereniging.Persistent.Domain",Rijksmuseum van Oudheden - Munt tot sieraad,2020-07-27T18:40:47.728+00:00,Munt tot sieraad,Van munt tot sieraad ,"Bij het afgraven van de terp *Bessens*, ten noordoosten van het Friese Wieuwerd, vond een arbeider in juni 1866 de spreekwoordelijke pot met goud: 39 gouden voorwerpen en een wit schijfje in een aardewerken pot, die waarschijnlijk rond 630 werd begraven.

### Sieraden
De bijzondere goudschat bestond uit 35 hangers - uit munten tot sieraad omgewerkt - en 3 ringen.  De munten kwamen uit het Oost-Romeinse Rijk, met onder andere de 6e-eeuwse keizer Justinianus uit Ravenna erop afgebeeld, zoals te zien op de tot sieraden omgewerkte exemplaren.","{'$type': 'Q.Cms.Core.Domain.Atoms.Image, Q.Cms.Core.Domain', 'id': 'ab2689ef-cf0b-4651-81f8-ae09c8870c40', 'variantId': None}",Bijzondere goudschat,,d0436343-8493-4ad8-b0d2-08d7f60b9c3e,Rijksmuseum van Oudheden,"Een in Friesland gevonden goudschat in het Rijksmuseum van Oudheden bestaat vooral uit Romeinse munten, omgewerkt tot sieraden.",True,True,28-07-2020 14:01,27-07-2020 18:40,"{'$type': 'Museumvereniging.Persistent.Domain.Models.Color, Museumvereniging.Persistent.Domain', 'backgroundColor': '#CDC456', 'textColor': '#241F1C'}",4ec0d094-f7c0-4104-bde3-f6ee4eef3eae,nl,b45d1d74-3f71-422b-f77e-08d82e383256,2020-07-27T18:40:49.3505771+00:00,2020-07-28 14:01:12.349039300+00:00,False
